,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,CONDITION,ALLERGIES,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Albumin [Mass/volume] in Serum or Plasma,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,American house dust mite IgE Ab in Serum,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Urine by Test strip,Body Height,Body Mass Index,Body Weight,Body mass index (BMI) [Percentile] Per age and gender,Body temperature,Calcium,Carbon Dioxide,Cat dander IgE Ab in Serum,Chloride,Cladosporium herbarum IgE Ab in Serum,Codfish IgE Ab in Serum,Common Ragweed IgE Ab in Serum,Cow milk IgE Ab in Serum,Creatinine,DALY,DXA [T-score] Bone density,Diastolic Blood Pressure,Egg white IgE Ab in Serum,Erythrocyte distribution width [Entitic volume] by Automated count,Erythrocytes [#/volume] in Blood by Automated count,Estimated Glomerular Filtration Rate,FEV1/FVC,Globulin [Mass/volume] in Serum by calculation,Glomerular filtration rate/1.73 sq M.predicted,Glucose,Glucose [Mass/volume] in Urine by Test strip,Head Occipital-frontal circumference,Heart rate,Hematocrit [Volume Fraction] of Blood,Hematocrit [Volume Fraction] of Blood by Automated count,Hemoglobin A1c/Hemoglobin.total in Blood,Hemoglobin [Mass/volume] in Blood,Hemoglobin.gastrointestinal [Presence] in Stool by Immunologic method,High Density Lipoprotein Cholesterol,History of Hospitalizations+Outpatient visits,Honey bee IgE Ab in Serum,Ketones [Mass/volume] in Urine by Test strip,Latex IgE Ab in Serum,Left ventricular Ejection fraction,Leukocytes [#/volume] in Blood by Automated count,Low Density Lipoprotein Cholesterol,Lymph nodes with isolated tumor cells [#] in Cancer specimen by Light microscopy,Lymph nodes with macrometastases [#] in Cancer specimen by Light microscopy,Lymph nodes with micrometastases [#] in Cancer specimen by Light microscopy,MCH [Entitic mass] by Automated count,MCHC [Mass/volume] by Automated count,MCV [Entitic volume] by Automated count,Mental health Outpatient Note,Microalbumin Creatinine Ratio,NT-proBNP,Oxygen saturation in Arterial blood,Pain severity - 0-10 verbal numeric rating [Score] - Reported,Peanut IgE Ab in Serum,Percentage area affected by eczema Head and Neck,Percentage area affected by eczema Lower extremitiy - bilateral,Percentage area affected by eczema Trunk,Percentage area affected by eczema Upper extremitiy - bilateral,Platelet distribution width [Entitic volume] in Blood by Automated count,Platelet mean volume [Entitic volume] in Blood by Automated count,Platelets [#/volume] in Blood by Automated count,Polyp size greatest dimension by CAP cancer protocols,Potassium,Prostate specific Ag [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Urine by Test strip,QALY,QOLS,RBC Auto (Bld) [#/Vol],RDW - Erythrocyte distribution width Auto (RBC) [Entitic vol],Respiratory rate,Shrimp IgE Ab in Serum,Size.maximum dimension in Tumor,Sodium,Soybean IgE Ab in Serum,Specific gravity of Urine by Test strip,Systolic Blood Pressure,Thyrotropin [Units/volume] in Serum or Plasma,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Total Cholesterol,Total score [MMSE],Triglycerides,Urea Nitrogen,WBC Auto (Bld) [#/Vol],Walnut IgE Ab in Serum,Weight difference [Mass difference] --pre dialysis - post dialysis,Weight-for-length Per age and sex,Wheat IgE Ab in Serum,White oak IgE Ab in Serum,pH of Urine by Test strip
874,d8b07feb-551d-4b3c-9733-c468b8104f0c,1951-04-05,2015-10-28,999-81-2328,S99947671,X28307889X,Mrs.,Siobhan540,Walker122,M,white,nonhispanic,F,Boston  Massachusetts  US,791 Senger Parade Suite 30,Barnstable,Massachusetts,Barnstable County,2635.0,41.6852499525484,-70.35222939790243,1529172.57,11114.6,Perennial allergic rhinitis with seasonal variation,,55.3,5.0,76.7,,7.2,1.0,,163.3,27.6,73.6,,,10.1,28.4,,109.2,,,,,2.5,0.2,,104.0,,41.9,4.1,,,3.4,68.4,78.9,,,94.0,,47.6,6.3,14.1,,34.2,,,,,36.4,7.4,137.9,,,,31.6,34.0,87.6,,,1661.3,68.4,4.0,,,,,,196.1,11.2,417.5,,4.3,,71.6,,57.8,1.0,,,14.0,,,141.4,,,195.0,,,167.0,,179.9,7.1,,,,,,,
875,4eb14734-102d-442d-b683-809b100a1dea,1969-04-04,,999-19-8993,S99999655,X70491254X,Mrs.,Gretchen912,Watsica258,M,white,nonhispanic,F,Lawrence  Massachusetts  US,1079 Jakubowski Knoll Apt 33,Methuen,Massachusetts,Essex County,1844.0,42.711768596019546,-71.1821524302431,226780.21,10001.77,Acute viral pharyngitis (disorder),,,,,,,,,150.0,23.2,52.3,,37.1,,,,,,,,,,0.0,,81.0,,42.5,5.1,,,,,,,,60.0,,36.4,,13.0,,62.8,,,,,,8.8,84.7,,,,32.1,35.1,94.1,,,,,2.0,,,,,,438.6,10.4,151.8,,,,,,40.0,1.0,,,15.0,,,,,,125.0,,,171.6,,120.0,,,,,,,,
876,cc9b1521-809e-4426-81f0-1d7b307e2184,2012-02-25,,999-68-2911,,,,Erin498,Kautzer186,,white,nonhispanic,F,North Andover  Massachusetts  US,900 Paucek Way,Newton,Massachusetts,Middlesex County,,42.325882107258,-71.20193184079822,218206.48,2195.72,Hypertension,,,,,,,,,48.6,15.4,3.0,30.9,,,,,,,,,,,0.0,,77.0,,43.7,4.7,,,,,,,32.7,83.0,,48.3,,13.6,,,,,,,,5.6,,,,,32.1,34.9,89.5,,,,,2.0,,,,,,292.0,12.2,375.1,,,,,,0.0,1.0,,,15.0,,,,,,124.0,,,,,,,,,,22.8,,,
877,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Latex allergy,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
878,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to bee venom,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
879,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to mould,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
880,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,House dust mite allergy,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
881,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Dander (animal) allergy,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
882,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to grass pollen,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
883,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to tree pollen,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
884,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to eggs,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
885,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to fish,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
886,2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,,999-49-6603,,,,Alyce744,Prohaska837,,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,Hampden County,,42.02102270152586,-72.77618881458714,283100.05,2454.04,Normal pregnancy,Allergy to nut,,,,,,,,72.1,15.7,8.9,39.7,39.1,,,,,,,,,,0.0,,77.0,,43.2,4.2,,,,,,,45.1,79.0,,35.5,,16.5,,,,,,,,4.6,,,,,28.6,34.7,86.4,,,,,2.0,,,,,,276.4,11.3,171.3,,,,,,0.0,1.0,,,13.0,,,,,,116.0,,,,,,,,,,51.3,,,
887,7b99cacb-b260-4c0a-a027-d1be359d9876,1966-06-17,,999-38-4580,S99937483,X11788876X,Mrs.,Esther279,Wolf938,M,white,nonhispanic,F,Boston  Massachusetts  US,484 Durgan Camp,Taunton,Massachusetts,Bristol County,2780.0,41.98968843571856,-71.06819327211679,461195.61,5371.869999999999,Normal pregnancy,,,,,,,,,163.0,28.8,76.6,,37.8,8.8,21.3,,104.6,,,,,0.9,5.2,,81.0,,40.8,5.0,,,,,92.3,,,63.0,,42.5,5.8,17.2,,75.7,,,,,,4.3,68.4,,,,30.5,33.4,82.5,,,,,2.0,,,,,,283.5,11.0,399.3,,4.7,,,,37.8,0.8,,,15.0,,,142.5,,,99.0,,,170.2,,130.5,17.9,,,,,,,
888,b13d1ddc-4cc8-4b99-a4af-cb0c0c6f605a,1977-09-28,,999-92-5238,S99958686,X30352014X,Ms.,Bobbie849,Boyer713,S,white,nonhispanic,F,Stow  Massachusetts  US,776 Franecki Port,Waltham,Massachusetts,Middlesex County,2472.0,42.429021932144,-71.28146732169488,904760.38,5557.759999999999,Viral sinusitis (disorder),,,,,,,,,169.0,30.5,87.0,,,,,,,,,,,,0.0,,78.0,,40.8,5.1,,,,,,,,80.0,,46.9,,14.9,,61.2,,,,,,4.0,82.2,,,,32.6,34.5,91.5,,,,,3.0,,,,,,174.6,12.0,180.1,,,,,,32.0,1.0,,,14.0,,,,,,113.0,,,167.9,,122.2,,,,,,,,
889,92e610ea-e98a-49fb-b770-9dcc307a5777,1959-01-05,,999-89-6659,S99973379,X67296642X,Mrs.,Judith460,Legros616,M,white,nonhispanic,F,Templeton  Massachusetts  US,485 Muller Ferry Unit 74,Maynard,Massachusetts,Middlesex County,,42.39645991187806,-71.46892465372028,1358559.09,12962.429999999998,Chronic sinusitis (disorder),,,,,,,,,167.5,27.9,78.3,,37.1,,,,,,,,,,33.1,-0.3,83.0,,45.9,4.5,,,,,,,,88.0,,44.5,,17.2,14.8,64.6,,,,,,4.4,107.8,,,,33.0,33.0,90.5,,,,,1.0,,,,,,475.5,12.2,380.3,3.2,,,,,16.9,0.2,,,13.0,,,,,,135.0,,,196.7,,121.7,,,,,,,,
890,759ef86c-a675-457a-8304-0a6f34b57f8f,1951-04-05,,999-37-9963,S99975926,X28593812X,Mrs.,Jaunita130,Nolan344,M,white,nonhispanic,F,Concord  Massachusetts  US,343 Rice Trailer Unit 48,Barnstable,Massachusetts,Barnstable County,2635.0,41.635674407973774,-70.34799282803674,1395900.49,10434.509999999998,Fracture subluxation of wrist,,,,,,,,,159.4,29.2,74.2,,,9.8,28.3,,107.0,,,,,1.0,1.7,,81.0,,41.4,4.3,,,,,95.6,,,78.0,,40.3,5.8,12.2,,66.3,,,,,,9.4,81.1,,,,32.4,35.0,92.6,,,,,3.0,,,,,,477.6,10.6,244.7,,4.7,,,,56.3,0.9,,,15.0,,,137.1,,,121.0,,,167.8,,102.0,9.6,,,,,,,
891,40c83ae5-ba34-483e-b348-b558b44179ca,1925-04-22,2003-10-27,999-22-4520,S99931941,X24586524X,Mr.,Mickey576,Maggio310,M,black,nonhispanic,M,Boston  Massachusetts  US,304 Gorczany Mall Unit 40,Dennis,Massachusetts,Barnstable County,2638.0,41.70711038322165,-70.21703859774641,1717582.61,18747.24,Streptococcal sore throat (disorder),,55.7,5.3,118.6,,9.3,0.4,,179.2,27.4,88.1,,37.3,9.3,28.9,,109.9,,,,,3.3,,,79.0,,40.7,5.5,,,2.9,67.8,92.9,,,82.0,,44.8,,14.5,,41.7,,,,,34.2,5.1,120.5,,,,30.3,35.3,82.0,,,1735.0,74.3,1.0,,,,,,379.3,9.4,414.2,,4.6,,65.5,,,,,,15.0,,,140.8,,,135.0,,,154.8,,172.7,9.6,,,,,,,
892,aaa1801a-51d1-4b7e-a5b8-7e8547be60a8,1925-03-23,1994-03-28,999-97-8316,S99944935,X53331553X,Mrs.,Sherlyn657,Luettgen772,M,white,nonhispanic,F,Swampscott  Massachusetts  US,132 Torphy Landing Unit 37,Barnstable,Massachusetts,Barnstable County,2635.0,41.74535360405015,-70.26621016214949,1293004.98,12295.36,Second degree burn,,58.9,4.2,117.0,,39.6,0.3,,164.3,27.9,75.2,,38.8,10.1,23.1,,103.1,,,,,0.7,,,75.0,,40.7,4.9,,,3.2,23.7,84.5,,,86.0,,39.4,,17.2,12.1,78.4,,,,,47.4,6.2,91.7,,,,29.9,34.7,80.7,,,777.5,78.3,1.0,,,,,,219.0,9.6,364.1,3.0,3.8,,78.2,,,,,,12.0,,,139.2,,,134.0,,,194.9,,123.8,10.3,,,,,,,
893,ed965dc3-2f77-4277-8684-b044a57a962b,1984-09-14,,999-61-8030,S99928444,X70096367X,Mr.,Homer307,Mayer370,M,white,nonhispanic,M,Wareham  Massachusetts  US,460 Moen Neck Unit 72,Gloucester,Massachusetts,Essex County,1930.0,42.669539489191926,-70.69016958096938,733727.71,2759.68,Laceration of forearm,,,,,,,,,180.6,30.3,98.7,,,,,,,,,,,,4.5,,74.0,,42.0,4.9,,,,,,,,70.0,30.3,40.6,6.0,13.5,,70.5,,,,,,8.1,62.8,,,,27.1,33.6,88.4,,,,,3.0,,,,,,416.4,9.6,199.5,,,,,,20.5,0.7,5.0,39.0,12.0,,,,,,104.0,,,162.9,,148.3,,7.3,,,,,,
894,5bee22a4-3260-4bf7-9666-281fc8f1eeb9,1973-12-20,,999-55-6588,S99966350,X49419081X,Mrs.,Demetria799,Halvorson124,M,white,nonhispanic,F,New Bedford  Massachusetts  US,574 Kunze Grove Apt 45,Lowell,Massachusetts,Middlesex County,,42.59006828512562,-71.31609592027877,147776.92,11187.329999999998,Chronic sinusitis (disorder),,,,,,,,,164.6,29.6,80.2,,,,,,,,,,,,1.8,,84.0,,40.2,5.0,,,,,,,,85.0,,36.8,,14.8,,67.6,,,,,,8.7,91.3,,,,28.4,33.1,94.3,,,,,2.0,,,,,,326.0,10.4,174.3,,,,,,34.2,0.9,,,15.0,,,,,,104.0,,,182.4,,117.7,,,,,,,,
895,d2726876-1462-4c32-b0e6-1628fdb88c14,1925-04-22,1972-03-01,999-11-1805,S99965370,X43865035X,Mr.,Boris111,Marks830,M,black,nonhispanic,M,Brockton  Massachusetts  US,686 Buckridge Bypass,Dennis,Massachusetts,Barnstable County,,41.75350240764672,-70.19452491204105,1021512.13,5312.33,Acute bronchitis (disorder),,,,,,,,,169.1,30.0,85.9,,37.9,9.1,20.3,,103.1,,,,,1.4,,,84.0,,42.7,4.0,122.9,48.3,,,91.3,,,98.0,,40.8,6.1,15.9,,78.8,,,,,,5.1,80.3,,,,31.8,33.2,91.1,,5.9,,,2.0,,,,,,367.1,9.4,391.0,,4.6,,,,,,,,15.0,,,143.8,,,102.0,,,183.4,,121.8,18.7,,,,,,,
896,ea32ff72-a209-4c99-a5e5-09f047152280,1981-06-26,,999-46-9501,S99983875,X85804833X,Mrs.,Annalisa973,Schaefer657,M,white,nonhispanic,F,Dennis  Massachusetts  US,898 Kerluke Burg,Boston,Massachusetts,Suffolk County,2131.0,42.38779014248699,-71.05574840350259,86131.53,5644.46,Whiplash injury to neck,,,,,,,,,163.8,28.9,77.6,,37.2,,,,,,,,,,0.0,,76.0,,44.7,4.2,,,,,,,,92.0,,37.4,,15.0,,74.8,,,,,,8.4,73.3,,,,28.3,33.2,85.6,,,,,4.0,,,,,,228.7,12.2,393.8,,,,,,28.0,1.0,,,14.0,,,,,,119.0,,,169.2,,105.5,,,,,,,,
897,e234ae17-7d4d-4d7f-8eb6-38edc1ebebc2,1911-12-23,2004-01-01,999-47-8656,S99970403,X14532657X,Mr.,Alphonso102,Zulauf375,M,white,nonhispanic,M,Whitman  Massachusetts  US,781 Bergnaum Boulevard,Chelmsford,Massachusetts,Middlesex County,,42.59951418254268,-71.3737781422001,109801.91,9778.95,Viral sinusitis (disorder),,23.2,5.3,80.9,,23.4,1.2,,183.1,27.6,92.6,,,9.7,25.1,,101.9,,,,,0.7,,,80.0,,40.3,5.4,,,2.6,18.0,67.8,,,86.0,,44.8,,13.9,,72.5,,,,,31.1,5.5,69.9,,,,32.9,35.6,81.4,,,1621.2,79.5,2.0,,,,,,424.6,9.8,155.5,,4.9,,68.2,,,,,,15.0,,,138.7,,,119.0,,,169.1,,133.7,8.0,,,,,,,
898,23365743-e8f2-4aba-8242-15463f81f81b,1925-03-23,,999-11-9928,S99944440,X985950X,Mrs.,Araceli695,Reichel38,M,white,nonhispanic,F,Lunenburg  Massachusetts  US,746 Harvey Arcade Apt 63,Barnstable,Massachusetts,Barnstable County,2637.0,41.749275591967525,-70.39007757100454,1399992.99,16008.839999999998,Viral sinusitis (disorder),,,,,,,,,169.8,27.8,80.1,,37.8,,,,,,,,,,2.5,,80.0,,45.4,5.0,,,,,,,,72.0,,44.3,,17.2,,73.6,,,,,,8.0,75.8,,,,27.9,33.6,82.5,,,,,3.0,,,,,,403.9,11.8,281.9,,,,,,81.5,1.0,,,14.0,,,,,,117.0,,,176.0,,132.7,,,,,,,,
899,3c851902-c01a-499c-bf65-00125386275f,1992-07-25,,999-47-8614,S99989875,X78917241X,Mr.,Morgan564,Dietrich576,S,white,nonhispanic,M,Quincy  Massachusetts  US,622 Paucek Byway Apt 78,Somerset,Massachusetts,Bristol County,2725.0,41.78289169943079,-71.17175738665739,709097.83,4560.44,Sprain of ankle,,,,,,,,,162.6,22.1,58.4,52.2,,,,,,,,,,,0.7,,78.0,,43.0,4.4,,,,,,,,94.0,,45.5,,15.4,,,,,,,,9.6,,,,,29.2,35.2,86.8,,,,,3.0,,,,,,222.3,9.5,336.7,,,,,,16.3,0.3,,,15.0,,,,,,129.0,,,,,,,,,,,,,
900,795b6813-1f5a-4f4b-9909-3687c1c40aac,2004-12-09,,999-28-9935,,,,Zita788,Green467,,white,nonhispanic,F,Plainville  Massachusetts  US,1099 White Gardens,Randolph,Massachusetts,Norfolk County,2368.0,42.19664219818628,-71.02288245147749,354730.39,3093.96,Viral sinusitis (disorder),,,,,,,,,114.2,16.4,21.4,76.4,,,,,,,,,,,0.1,,86.0,,40.3,5.2,,,,,,,,68.0,,47.9,,17.1,,,,,,,,4.3,,,,,32.3,33.5,93.4,,,,,2.0,,,,,,356.7,11.4,175.3,,,,,,4.9,1.0,,,13.0,,,,,,108.0,,,,,,,,,,,,,
901,716348ff-0af1-48b6-9c08-2907772ba5bc,1925-04-22,2004-12-23,999-56-9470,S99929417,X69178035X,Mr.,Herb645,Baumbach677,M,black,nonhispanic,M,Chicopee  Massachusetts  US,862 Hahn Parade,Dennis,Massachusetts,Barnstable County,2638.0,41.68552702729923,-70.1479980025423,1690937.94,8043.28,Acute viral pharyngitis (disorder),,44.3,4.2,88.9,,25.1,0.1,,178.5,30.0,95.7,,37.6,8.7,20.8,,101.6,,,,,2.6,,-0.2,83.0,,40.2,4.3,,,2.3,87.9,80.8,,,71.0,,37.4,,14.6,,70.2,,,,,,7.1,70.6,,,,30.4,34.5,92.0,,,,,4.0,,,,,,232.4,12.2,242.5,,3.9,,73.8,,,,,,13.0,,,141.1,,,130.0,,,163.1,19.1,111.5,8.1,,,,,,,
902,a2e8d9a7-0eb0-4441-adb5-7cc720380f4e,1911-12-23,1966-07-10,999-69-3445,S99975878,X85666657X,Mr.,Rafael239,Hills818,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,999 O'Hara Ville Unit 58,Chelmsford,Massachusetts,Middlesex County,,42.60691348173526,-71.39421110439388,9238.0,0.0,Streptococcal sore throat (disorder),,34.6,5.4,42.1,,27.8,0.6,,170.8,27.6,80.5,,,9.4,23.0,,103.8,,,,,1.0,,,75.0,,42.1,3.9,,,3.3,19.3,65.1,,,96.0,,37.8,,12.8,,68.8,,,,,42.7,6.9,78.9,,,,33.0,33.5,89.8,,,468.1,74.4,3.0,,,,,,231.2,9.5,375.9,,4.5,,79.3,,,,,,15.0,,,136.8,,,111.0,,,172.7,,125.1,11.6,,,,,,,
903,d4adfa2e-89ba-4ae6-9770-ef5a7ec4173a,1961-11-08,2016-01-30,999-36-1067,S99973066,X67632287X,Mrs.,Tabetha269,Predovic534,M,white,nonhispanic,F,Boston  Massachusetts  US,956 Bernhard Vale Apt 89,Hatfield,Massachusetts,Hampshire County,,42.332166371874514,-72.61087308891254,1469460.53,11355.479999999998,Fracture of clavicle,,27.7,4.9,79.4,,17.3,0.8,1.2,159.7,30.2,77.0,,,9.8,27.2,,101.4,,,,,3.0,2.0,,79.0,,41.3,5.3,,,2.2,28.5,82.5,0.8,,87.0,,47.4,,17.2,,69.7,,,17.4,,,5.7,69.9,,,,31.8,33.8,84.7,,,,,3.0,,,,,,509.6,10.0,351.5,,4.2,,73.7,411.8,46.0,0.9,,,14.0,,,137.4,,1.0,131.0,,,168.6,,145.7,11.9,,,,,,,5.6
904,1847f723-4c17-46b8-805a-61d8cb43c9bb,1977-11-18,,999-22-7855,S99952566,X57876948X,Mr.,Ty725,Schmeler639,M,white,nonhispanic,M,Malden  Massachusetts  US,938 Streich Loaf,Springfield,Massachusetts,Hampden County,,42.11850756741773,-72.5989698913964,1137316.11,4478.0,Miscarriage in first trimester,,,,,,,,,176.3,28.7,89.2,,,,,,,,,,,,2.1,,74.0,,40.2,4.5,,,,,,,,74.0,,41.3,,12.1,,73.0,,,,,,6.3,91.2,,,,28.9,35.2,85.1,,,,,1.0,,,,,,444.4,11.4,362.1,,,,,,29.9,0.7,,,14.0,,,,,,112.0,,,187.5,,116.9,,,,,,,,
905,19ad9612-4b4d-4a82-a323-c07168ec4d85,1930-03-26,,999-82-1922,S99948143,X5844241X,Mr.,Nigel915,Green467,M,white,nonhispanic,M,Fall River  Massachusetts  US,659 Weimann Station Unit 95,Fall River,Massachusetts,Bristol County,2721.0,41.686192732727136,-71.08006068020885,127710.55,12080.52,Body mass index 30+ - obesity (finding),,28.6,3.9,59.0,,31.8,0.5,0.6,167.7,27.2,76.4,,,8.6,27.0,,106.7,,,,,0.7,3.1,,109.0,,45.9,4.9,,,2.7,25.7,65.2,2.2,,96.0,,39.3,6.1,13.1,,73.1,,,5.3,,,7.4,73.1,,,,27.3,33.5,94.4,,,,,0.0,,,,,,247.7,12.2,188.7,,4.0,2.2,66.3,310.5,75.9,1.0,,,15.0,,,138.1,,1.0,200.0,,,169.5,,116.3,9.1,,,,,,,5.8
906,13a3a783-ecc5-4ec5-b3dc-168b15cebb88,1951-07-20,,999-60-3722,S99940623,X478753X,Mr.,Mohammad578,Nikolaus26,S,white,nonhispanic,M,Berkley  Massachusetts  US,837 Sporer Throughway Apt 92,Chicopee,Massachusetts,Hampden County,1013.0,42.20014766682957,-72.56330698713761,1471673.69,142028.33999999997,Viral sinusitis (disorder),,35.1,3.7,107.0,,28.5,0.9,,175.4,27.6,85.0,,37.7,9.6,27.7,,106.1,,,,,3.6,24.8,,75.0,,42.7,4.1,27.2,,2.5,76.3,68.7,,,73.0,,46.0,2.4,15.3,6.4,61.1,,,,,,9.0,114.1,,,,30.7,34.0,84.1,,67.4,,,2.0,,,,,,150.4,9.5,328.7,3.0,4.3,3.8,75.7,,33.2,0.0,,,15.0,,,138.6,,,111.0,,,197.1,,109.7,8.0,,,,,,,
